name,att1,att2,att3,att4,att5,att6,is_train,target,prediction
107,1.0,0.0,0.0,121.9868614,1.30344208,2022.70179812,1,0,
701,0.0,2.0,0.0,169.1208614,1.78418231,7032.55185336,1,3,
916,0.0,3.0,1.0,152.2468614,1.73749199,7674.50611607,1,4,
826,0.0,3.0,1.0,174.3468614,1.82784733,9602.3226631,1,4,
1277,1.0,1.0,1.0,136.0968614,1.43880912,3489.15283369,1,6,
19,1.0,0.0,0.0,134.3248614,1.30199634,1785.05823338,1,0,
173,1.0,0.0,0.0,144.0168614,1.34380209,2256.65347967,1,0,
1578,0.0,2.0,0.0,179.2568614,1.96982729,8722.85451167,1,7,
507,0.0,2.0,0.0,206.5908614,2.08402439,12109.13058773,1,2,
264,0.0,3.0,1.0,138.0378614,1.28660594,3489.973118,1,1,
810,0.0,4.0,1.0,154.9928614,1.77318878,7537.86346495,1,4,
933,0.0,3.0,1.0,162.3708614,1.77486795,8280.35446911,1,4,
283,0.0,2.0,0.0,137.6828614,1.49604619,4395.57414886,1,1,
1038,0.0,3.0,1.0,196.1948614,2.06691739,12622.7634606,1,5,
149,1.0,0.0,0.0,127.8828614,1.32794238,1631.55110911,1,0,
1326,1.0,1.0,1.0,136.7408614,1.36979881,3674.61333614,1,6,
1196,0.0,3.0,1.0,201.0328614,2.11788583,12879.36796698,1,5,
972,0.0,2.0,0.0,168.7708614,1.7817363,8563.05054549,1,4,
1197,0.0,3.0,1.0,221.6588614,2.18227053,16295.56427421,1,5,
250,0.0,2.0,0.0,132.7208614,1.2856902,2755.06283926,1,1,
116,1.0,0.0,0.0,125.4428614,1.29821497,1591.47252937,1,0,
1464,0.0,2.0,0.0,149.7328614,1.62217366,4621.76782471,1,7,
1046,0.0,2.0,0.0,191.9028614,2.23819842,11197.45948873,1,5,
70,1.0,0.0,0.0,130.9588614,1.34896079,1755.42212782,1,0,
859,0.0,3.0,1.0,154.9348614,1.68852235,7329.97313433,1,4,
1847,1.0,1.0,1.0,136.2528614,1.45901906,3523.05006057,1,9,
705,0.0,2.0,0.0,172.0128614,1.77897367,8697.08466225,1,3,
146,1.0,0.0,0.0,139.9728614,1.31327203,1997.27362228,1,0,
1156,0.0,3.0,1.0,197.6108614,2.24785515,13660.70338627,1,5,
484,0.0,3.0,1.0,187.2548614,1.92244841,9495.98135796,1,2,
535,0.0,2.0,0.0,180.0528614,1.84728625,9837.07233495,1,2,
175,1.0,0.0,0.0,130.5128614,1.34887046,1608.47574299,1,0,
1255,1.0,1.0,1.0,133.3828614,1.53482146,3755.5495319,1,6,
1727,2.0,0.0,2.0,127.6348614,1.25658769,2098.88005018,1,8,
939,0.0,3.0,1.0,131.8788614,1.48453498,3621.13195294,1,4,
114,1.0,0.0,0.0,132.4068614,1.29027876,1694.65938515,1,0,
389,0.0,2.0,0.0,136.8728614,1.33859979,3119.8172916,1,1,
1621,2.0,0.0,2.0,132.1998614,1.26434746,2081.76974584,1,8,
1455,0.0,2.0,0.0,152.1228614,1.60598117,5428.16787263,1,7,
1643,2.0,0.0,2.0,133.2088614,1.34034596,2283.56162025,1,8,
770,0.0,2.0,0.0,176.0408614,1.77019531,7356.22593265,1,3,
1639,2.0,0.0,2.0,128.3388614,1.33630385,2415.06380234,1,8,
477,0.0,2.0,0.0,198.5688614,2.22464944,11660.19766344,1,2,
1192,0.0,3.0,1.0,196.7568614,1.96852706,11902.35644751,1,5,
1601,1.0,1.0,1.0,122.9788614,1.14313026,1721.7582912,1,8,
1391,1.0,1.0,1.0,157.6808614,1.49690314,5409.01012592,1,6,
1542,0.0,2.0,0.0,160.1028614,1.7082663,5459.90931905,1,7,
1842,1.0,1.0,1.0,129.5368614,1.28157246,3024.62992784,1,9,
1362,1.0,1.0,1.0,152.4048614,1.62034524,5243.2677536,1,6,
866,0.0,3.0,1.0,167.6128614,1.96161757,8222.61415622,1,4,
1164,0.0,2.0,0.0,170.6648614,1.86974515,7974.71243016,1,5,
1749,2.0,0.0,2.0,139.8168614,1.46280829,2377.89661286,1,8,
1173,0.0,3.0,1.0,212.4708614,2.19004752,14876.74509775,1,5,
423,0.0,2.0,0.0,166.2148614,1.92223481,7927.74289127,1,2,
1328,1.0,1.0,1.0,131.2908614,1.24146523,2419.4578856,1,6,
282,0.0,3.0,1.0,142.4968614,1.60662012,5119.36136764,1,1,
15,1.0,0.0,0.0,128.6188614,1.2258792,1517.03921772,1,0,
1343,1.0,1.0,1.0,140.0728614,1.38923209,3528.4833271,1,6,
521,0.0,2.0,0.0,205.0028614,2.08812892,12375.0608582,1,2,
1382,1.0,1.0,1.0,144.9948614,1.58255732,4458.55737099,1,6,
1417,0.0,3.0,1.0,151.1968614,1.76797594,5503.03985958,1,7,
518,0.0,2.0,0.0,156.0928614,1.60893019,5997.79466316,1,2,
232,0.0,2.0,0.0,132.0928614,1.28263531,2831.14756982,1,1,
1065,0.0,3.0,1.0,212.0648614,1.9765875,14630.50074475,1,5,
1130,0.0,2.0,0.0,178.5388614,1.86408795,10124.72744022,1,5,
9,1.0,0.0,0.0,132.6288614,1.37443436,1884.68045797,1,0,
1415,0.0,2.0,0.0,156.4148614,1.87295175,6110.75378098,1,7,
1407,0.0,2.0,0.0,171.0868614,1.88290775,7781.40453257,1,7,
279,0.0,3.0,1.0,135.2028614,1.35353877,3880.47779932,1,1,
176,1.0,0.0,0.0,137.8228614,1.29310001,1945.00374894,1,0,
444,0.0,3.0,1.0,152.4948614,1.71387839,5908.13609404,1,2,
225,0.0,2.0,0.0,137.6088614,1.35149516,3213.77768404,1,1,
1041,0.0,3.0,1.0,209.5508614,2.24877236,14877.19003563,1,5,
955,0.0,2.0,0.0,148.0788614,1.62230075,6558.87674424,1,4,
1832,1.0,1.0,1.0,171.5168614,1.62457617,6554.3449456,1,9,
1051,0.0,3.0,1.0,183.8308614,1.85918964,10150.08381264,1,5,
1476,0.0,2.0,0.0,171.4908614,1.96516824,7399.49732324,1,7,
156,1.0,0.0,0.0,130.0898614,1.33291948,1734.78387127,1,0,
63,1.0,0.0,0.0,132.7948614,1.30028123,1549.25905297,1,0,
302,0.0,3.0,1.0,146.5898614,1.41174207,4624.49114961,1,1,
1276,1.0,1.0,1.0,132.9608614,1.41968233,3583.98301349,1,6,
562,0.0,2.0,0.0,185.5268614,2.04964226,10041.99666374,1,2,
998,0.0,3.0,1.0,167.8028614,1.85811283,8587.88046053,1,4,
413,0.0,3.0,1.0,177.0248614,1.87018499,9013.05197565,1,2,
1087,0.0,2.0,0.0,152.5058614,1.66703412,6263.50538562,1,5,
1587,0.0,2.0,0.0,156.8208614,1.78096884,5914.95564534,1,7,
1036,0.0,3.0,1.0,218.9628614,2.30517184,16695.46779172,1,5,
1460,0.0,2.0,0.0,173.4508614,2.02994122,8111.68689276,1,7,
1547,0.0,2.0,0.0,145.7048614,1.55687133,4794.74798996,1,7,
591,0.0,2.0,0.0,175.0808614,1.85224718,8488.77597136,1,2,
434,0.0,2.0,0.0,207.8228614,2.17281474,12274.34405651,1,2,
1728,2.0,0.0,2.0,132.9028614,1.34154079,1871.07382526,1,8,
1469,0.0,2.0,0.0,157.4568614,1.78530053,6707.97601861,1,7,
1001,0.0,3.0,1.0,164.5528614,1.66851466,6735.73773822,1,5,
1089,0.0,2.0,0.0,177.7188614,1.82454725,9479.15525737,1,5,
1776,2.0,0.0,2.0,131.1988614,1.33987062,2094.81737311,1,8,
1533,0.0,2.0,0.0,171.7888614,1.96858312,7881.51558022,1,7,
1033,0.0,2.0,0.0,197.5088614,2.02103976,12127.81383523,1,5,
606,0.0,4.0,2.0,188.7188614,1.9744365,10852.68011351,1,3,
68,1.0,0.0,0.0,125.3108614,1.28310706,1573.4046264,1,0,
45,1.0,0.0,0.0,136.2268614,1.32988651,1877.63642139,1,0,
642,0.0,4.0,2.0,152.7608614,1.72510237,6333.39522651,1,3,
1053,0.0,2.0,0.0,174.2208614,2.02850543,9504.13924413,1,5,
474,0.0,2.0,0.0,206.3188614,2.22538906,12793.89709458,1,2,
1294,1.0,1.0,1.0,138.7828614,1.45600128,3590.40935171,1,6,
1838,1.0,1.0,1.0,162.2868614,1.57395839,5573.32435337,1,9,
219,0.0,2.0,0.0,128.5368614,1.54752113,3634.41399807,1,1,
884,0.0,3.0,1.0,156.5648614,1.59370801,7486.87665627,1,4,
1994,1.0,1.0,1.0,139.8828614,1.47572881,3902.31998508,1,9,
911,0.0,3.0,1.0,158.1288614,1.80906604,7696.02357646,1,4,
478,0.0,2.0,0.0,198.7168614,2.27341121,11386.31053212,1,2,
352,0.0,2.0,0.0,136.0948614,1.28833947,3050.00353178,1,1,
1625,2.0,0.0,2.0,138.2128614,1.33418051,2691.37208846,1,8,
11,1.0,0.0,0.0,129.3468614,1.21089933,1635.04409893,1,0,
257,0.0,3.0,1.0,136.0788614,1.47533756,4657.63654828,1,1,
1181,0.0,3.0,1.0,206.0208614,2.29729242,13819.73446599,1,5,
555,0.0,2.0,0.0,180.5728614,1.99033829,9018.82300635,1,2,
1401,0.0,2.0,0.0,144.3988614,1.68559181,5173.81150776,1,7,
133,1.0,0.0,0.0,127.9568614,1.28914158,1586.7223644,1,0,
1731,2.0,0.0,2.0,130.0828614,1.23142699,1876.73328231,1,8,
984,0.0,3.0,1.0,168.4568614,1.79740185,8899.88312117,1,4,
39,1.0,0.0,0.0,123.8878614,1.28820481,1664.23940964,1,0,
1284,1.0,1.0,1.0,149.5348614,1.51428165,4363.93137513,1,6,
860,0.0,3.0,1.0,159.2268614,1.85868151,8155.17575303,1,4,
957,0.0,3.0,1.0,154.1508614,1.80718137,7312.85540398,1,4,
803,0.0,4.0,2.0,154.3568614,1.74592593,7682.99167606,1,4,
1108,0.0,3.0,1.0,173.6828614,1.66395848,8841.96861598,1,5,
622,0.0,3.0,1.0,178.2248614,1.94089523,9466.05654668,1,3,
87,1.0,0.0,0.0,126.2788614,1.21050553,1514.35517665,1,0,
629,0.0,3.0,1.0,172.3788614,1.91173167,8420.24727832,1,3,
780,0.0,4.0,2.0,180.5808614,1.96655242,9788.1886288,1,3,
450,0.0,2.0,0.0,189.3728614,1.88636455,10142.29188734,1,2,
1487,0.0,2.0,0.0,169.2588614,1.93480783,7679.00123093,1,7,
1800,1.0,1.0,1.0,134.6328614,1.50953883,3598.94277931,1,9,
1690,2.0,0.0,2.0,130.5788614,1.3080711,1888.41090497,1,8,
1780,2.0,0.0,2.0,129.4048614,1.33029565,2059.8065336,1,8,
1018,0.0,3.0,1.0,221.4098614,2.25524821,16320.75440096,1,5,
800,0.0,3.0,1.0,161.7328614,1.75088834,8265.00357382,1,4,
1348,1.0,1.0,1.0,154.2228614,1.54201036,4594.75990722,1,6,
840,0.0,3.0,1.0,158.9128614,1.74099431,7359.52750606,1,4,
1658,2.0,0.0,2.0,128.3708614,1.32762388,1816.48439431,1,8,
123,1.0,0.0,0.0,135.0608614,1.25204255,1652.29059625,1,0,
1752,2.0,0.0,2.0,138.4438614,1.417581,2797.93667312,1,8,
394,0.0,2.0,0.0,134.8378614,1.26091621,2511.18554847,1,1,
118,1.0,0.0,0.0,129.0988614,1.27645432,1664.23939077,1,0,
1524,0.0,2.0,0.0,169.5888614,1.80304291,7834.89766318,1,7,
1322,1.0,1.0,1.0,136.9888614,1.41295889,3650.41682253,1,6,
1924,1.0,1.0,1.0,141.9748614,1.46831777,3893.0388589,1,9,
1818,1.0,1.0,1.0,143.2988614,1.43278582,4600.99164877,1,9,
406,0.0,2.0,0.0,194.0208614,2.05551371,10945.46451175,1,2,
1039,0.0,2.0,0.0,201.5038614,2.03531269,12698.62604121,1,5,
1774,2.0,0.0,2.0,128.2548614,1.32821063,1889.02706278,1,8,
197,1.0,0.0,0.0,131.4888614,1.24124726,1614.93422469,1,0,
736,0.0,3.0,1.0,184.0128614,1.99798103,10937.02787511,1,3,
428,0.0,2.0,0.0,197.8748614,2.05335232,10906.43063975,1,2,
1446,0.0,2.0,0.0,136.2128614,1.56608359,3804.18077618,1,7,
761,0.0,4.0,1.0,177.6288614,2.04565775,9595.30306345,1,3,
934,0.0,2.0,0.0,149.1288614,1.67207177,6858.85243118,1,4,
1687,2.0,0.0,2.0,149.7828614,1.43830766,3298.12904366,1,8,
1101,0.0,2.0,0.0,170.0198614,1.68520297,8105.9909604,1,5,
141,1.0,0.0,0.0,130.5198614,1.36836636,1861.50567784,1,0,
1123,0.0,3.0,1.0,189.8028614,1.91467227,12044.22461186,1,5,
1890,1.0,1.0,1.0,141.3468614,1.40100191,3372.37219392,1,9,
1508,0.0,3.0,1.0,153.7108614,1.74142101,5741.90454188,1,7,
830,0.0,3.0,1.0,152.1648614,1.77776833,8090.03082449,1,4,
1770,2.0,0.0,2.0,136.0208614,1.309194,1782.99822133,1,8,
332,0.0,2.0,0.0,138.6428614,1.40761514,3198.81515082,1,1,
945,0.0,3.0,1.0,151.1968614,1.6755228,6378.67511286,1,4,
1820,1.0,1.0,1.0,134.9208614,1.55901769,3429.91743911,1,9,
808,0.0,3.0,1.0,154.5368614,1.68042689,7140.10054526,1,4,
154,1.0,0.0,0.0,136.9788614,1.30855017,1963.71145831,1,0,
1398,1.0,1.0,1.0,147.8548614,1.42392473,3669.32072214,1,6,
752,0.0,3.0,1.0,167.8868614,1.83516308,8525.26540605,1,3,
635,0.0,3.0,1.0,170.3588614,1.97514482,9086.68506681,1,3,
687,0.0,2.0,0.0,168.6248614,1.91502343,8822.05670673,1,3,
1567,0.0,2.0,0.0,151.9988614,1.6217982,5346.72056442,1,7,
825,0.0,3.0,1.0,163.3368614,1.8564742,8800.60121098,1,4,
41,1.0,0.0,0.0,122.4488614,1.21294021,1618.52700454,1,0,
583,0.0,2.0,0.0,177.4208614,1.91931075,9347.62362458,1,2,
653,0.0,3.0,1.0,153.2488614,1.79043289,6610.25112281,1,3,
774,0.0,4.0,2.0,211.3628614,2.20227607,15845.4204244,1,3,
34,1.0,0.0,0.0,123.3428614,1.3432221,1700.90002589,1,0,
1024,0.0,2.0,0.0,184.9148614,1.93596978,11989.4115913,1,5,
1249,1.0,1.0,1.0,136.7908614,1.38433641,3384.28945986,1,6,
907,0.0,3.0,1.0,152.2388614,1.67293046,6403.84205464,1,4,
1883,1.0,1.0,1.0,134.6728614,1.34065608,2783.46355729,1,9,
341,0.0,2.0,0.0,130.3638614,1.28267425,2429.44892304,1,1,
640,0.0,3.0,1.0,158.0788614,1.75314052,6033.5952792,1,3,
284,0.0,3.0,1.0,140.0818614,1.48406818,4474.20867859,1,1,
1005,0.0,3.0,1.0,201.7348614,2.00950383,13699.03216397,1,5,
876,0.0,3.0,1.0,152.1888614,1.7570769,7573.70828693,1,4,
552,0.0,2.0,0.0,203.8048614,2.04032502,12260.31386296,1,2,
343,0.0,2.0,0.0,133.2908614,1.32524905,3081.26670627,1,1,
1982,1.0,1.0,1.0,154.2228614,1.54201036,4594.75990722,1,9,
1338,0.0,2.0,0.0,138.7328614,1.39770777,3486.44701557,1,6,
1258,1.0,1.0,1.0,133.8208614,1.40007623,3309.14741841,1,6,
1472,0.0,2.0,0.0,152.7428614,1.62625047,5287.99594588,1,7,
1251,1.0,1.0,1.0,148.4508614,1.62392874,4380.41853474,1,6,
942,0.0,4.0,2.0,155.3728614,1.69582878,7497.890571,1,4,
905,0.0,2.0,0.0,157.2268614,1.8167647,7665.67098528,1,4,
1726,2.0,0.0,2.0,132.1508614,1.28472158,2083.88438138,1,8,
1750,2.0,0.0,2.0,127.8088614,1.33442633,1988.10482227,1,8,
644,0.0,3.0,1.0,183.1528614,1.99307728,9901.10829177,1,3,
983,0.0,4.0,2.0,175.3468614,1.95831579,9890.35018353,1,4,
1709,2.0,0.0,2.0,131.4968614,1.31149144,2063.88927705,1,8,
1932,1.0,1.0,1.0,133.3828614,1.53482146,3755.5495319,1,9,
501,0.0,2.0,0.0,200.0588614,1.99779727,11920.93412677,1,2,
259,0.0,2.0,0.0,133.2088614,1.28889851,2416.30794098,1,1,
1390,1.0,1.0,1.0,135.2608614,1.49546662,3592.35352929,1,6,
1365,1.0,1.0,1.0,144.1088614,1.48243901,4300.67317037,1,6,
1895,1.0,1.0,1.0,142.0168614,1.47872341,4026.33835559,1,9,
1897,1.0,1.0,1.0,140.2648614,1.51071276,4096.72040869,1,9,
1356,1.0,1.0,1.0,148.1628614,1.62322103,4515.29967723,1,6,
1025,0.0,3.0,1.0,189.9348614,1.85642433,11787.07654748,1,5,
735,0.0,3.0,1.0,198.2208614,2.05139844,13164.42758245,1,3,
288,0.0,3.0,1.0,139.5848614,1.29819363,3055.20861638,1,1,
1617,2.0,0.0,2.0,133.5568614,1.26502603,1872.54627652,1,8,
126,1.0,0.0,0.0,134.8208614,1.36792542,1872.54454929,1,0,
1105,0.0,3.0,1.0,200.6528614,1.98150579,13896.45950601,1,5,
968,0.0,3.0,1.0,157.6648614,1.69811823,7705.12099673,1,4,
1171,0.0,3.0,1.0,213.0988614,2.3002013,15243.97553053,1,5,
1531,0.0,2.0,0.0,173.4428614,1.87489928,7663.13651124,1,7,
715,0.0,3.0,1.0,186.9328614,2.08444641,10726.28568968,1,3,
390,0.0,2.0,0.0,152.4708614,1.53124055,4676.59235518,1,1,
932,0.0,2.0,0.0,158.6488614,1.7137199,7364.01490889,1,4,
912,0.0,3.0,1.0,152.7768614,1.69303193,7281.13993918,1,4,
316,0.0,3.0,1.0,142.5288614,1.4083775,4734.15816748,1,1,
1793,2.0,0.0,2.0,125.3688614,1.26306796,2031.28144806,1,8,
82,1.0,0.0,0.0,124.4258614,1.27657056,1701.5585852,1,0,
1851,1.0,1.0,1.0,142.9928614,1.44062648,4567.22010516,1,9,
1535,0.0,2.0,0.0,149.5668614,1.64732211,5125.74435269,1,7,
1894,1.0,1.0,1.0,136.9888614,1.41295889,3650.41682253,1,9,
1471,0.0,2.0,0.0,145.0768614,1.56140243,4603.18227782,1,7,
1571,0.0,2.0,0.0,153.8348614,1.78810157,5658.90103015,1,7,
1021,0.0,3.0,1.0,201.0828614,2.07822224,13518.53665584,1,5,
1502,0.0,2.0,0.0,176.8008614,1.83715458,7854.61924499,1,7,
1573,0.0,3.0,1.0,170.9788614,1.84690817,7395.69591111,1,7,
1867,1.0,1.0,1.0,138.2708614,1.49799681,4050.59044813,1,9,
18,1.0,0.0,0.0,127.7588614,1.3621881,1549.72096683,1,0,
1744,2.0,0.0,2.0,126.4938614,1.27684741,1847.04250082,1,8,
245,0.0,3.0,1.0,153.9088614,1.35545472,4170.92337429,1,1,
138,1.0,0.0,0.0,129.4038614,1.31042281,1731.03157899,1,0,
1790,2.0,0.0,2.0,133.2668614,1.29326905,1878.88537812,1,8,
30,1.0,0.0,0.0,130.3228614,1.25801767,1679.91193027,1,0,
1157,0.0,3.0,1.0,171.0128614,1.94846947,9400.38384329,1,5,
1936,1.0,1.0,1.0,161.5008614,1.57379406,5848.7558663,1,9,
20,1.0,0.0,0.0,127.9238614,1.32746906,1560.58174693,1,0,
280,0.0,2.0,0.0,135.4748614,1.30016033,3061.81666364,1,1,
828,0.0,3.0,1.0,162.4948614,1.72639489,8058.97657998,1,4,
1916,1.0,1.0,1.0,140.6108614,1.54750212,4022.35417426,1,9,
1825,1.0,1.0,1.0,157.6808614,1.58961946,5287.67761181,1,9,
337,0.0,3.0,1.0,143.1658614,1.38605573,4104.32020039,1,1,
137,1.0,0.0,0.0,124.0208614,1.22100722,1454.97629311,1,0,
1406,0.0,2.0,0.0,142.7448614,1.59047386,4396.19384238,1,7,
273,0.0,3.0,1.0,129.9908614,1.23124954,2034.49456824,1,1,
1630,2.0,0.0,2.0,134.8048614,1.2564722,1864.70187093,1,8,
604,0.0,3.0,1.0,170.6648614,1.76860186,7245.33719219,1,3,
1871,1.0,1.0,1.0,140.4948614,1.44622392,3752.24638582,1,9,
846,0.0,3.0,1.0,162.3458614,1.74093775,8835.0790058,1,4,
1436,0.0,2.0,0.0,143.1568614,1.64047994,4602.78002022,1,7,
1012,0.0,2.0,0.0,187.3788614,2.08778921,10873.17902565,1,5,
525,0.0,2.0,0.0,169.0208614,1.9849404,10014.86185839,1,2,
317,0.0,2.0,0.0,133.7958614,1.32208368,2805.48196029,1,1,
919,0.0,3.0,1.0,166.0168614,1.78807285,8751.43383554,1,4,
1553,0.0,3.0,1.0,158.3748614,1.77294169,6822.50492163,1,7,
1884,1.0,1.0,1.0,123.2368614,1.40070069,2867.35651487,1,9,
1178,0.0,2.0,0.0,181.0848614,1.84691324,9637.59388761,1,5,
134,1.0,0.0,0.0,122.3008614,1.25893879,1669.41773487,1,0,
579,0.0,2.0,0.0,201.1008614,2.00318848,11771.37727849,1,2,
1215,1.0,1.0,1.0,171.3268614,1.61912983,6641.59861241,1,6,
98,1.0,0.0,0.0,125.0708614,1.27395336,1558.65307416,1,0,
950,0.0,3.0,1.0,154.9768614,1.82476097,6841.24582786,1,4,
985,0.0,3.0,1.0,176.6688614,2.01951197,8371.92057641,1,4,
1170,0.0,3.0,1.0,186.2468614,1.96211498,11315.08863606,1,5,
1357,1.0,1.0,1.0,133.5648614,1.42920617,3456.27060873,1,6,
971,0.0,2.0,0.0,146.4008614,1.58842002,5818.68168787,1,4,
359,0.0,3.0,1.0,134.0108614,1.34245109,3413.02931955,1,1,
1515,0.0,2.0,0.0,151.2048614,1.74864777,5467.9453964,1,7,
1835,1.0,1.0,1.0,137.9888614,1.41385378,3551.97245726,1,9,
1355,1.0,1.0,1.0,145.6628614,1.51462457,3993.68569875,1,6,
558,0.0,2.0,0.0,221.2128614,2.21879511,14512.73868474,1,2,
1794,2.0,0.0,2.0,138.0958614,1.45687641,2212.69258207,1,8,
1030,0.0,2.0,0.0,178.9268614,2.07448242,9820.5662027,1,5,
775,0.0,3.0,1.0,182.1448614,1.93242339,10334.97846721,1,3,
1059,0.0,3.0,1.0,178.7278614,1.93629926,9894.85772753,1,5,
693,0.0,4.0,2.0,172.2208614,1.82071021,8677.42930966,1,3,
778,0.0,2.0,0.0,148.9888614,1.72013172,6202.22160239,1,3,
587,0.0,2.0,0.0,195.5428614,1.96008291,11127.52288703,1,2,
643,0.0,2.0,0.0,152.6368614,1.75783809,6438.94189014,1,3,
1324,1.0,1.0,1.0,131.8868614,1.36766818,3046.96522533,1,6,
941,0.0,3.0,1.0,159.8808614,1.69144059,7813.04669002,1,4,
679,0.0,3.0,1.0,157.6728614,1.77207355,7814.6743457,1,3,
745,0.0,4.0,2.0,203.7948614,2.20138554,13935.99948462,1,3,
1389,1.0,1.0,1.0,139.1888614,1.36124998,3415.75707748,1,6,
819,1.0,3.0,3.0,146.8638614,1.54937659,4952.08536698,1,4,
1438,0.0,3.0,1.0,161.5508614,1.81135048,7658.60856714,1,7,
853,0.0,3.0,1.0,163.6848614,1.75402979,7703.2111002,1,4,
499,0.0,2.0,0.0,193.8128614,1.88641838,10154.27997359,1,2,
1551,0.0,2.0,0.0,153.5288614,1.69874589,5613.87072879,1,7,
1298,1.0,1.0,1.0,131.5968614,1.33868202,3078.47781712,1,6,
1873,1.0,1.0,1.0,133.3588614,1.37003378,3378.03488451,1,9,
1090,0.0,3.0,1.0,185.6088614,1.83519227,11030.0495166,1,5,
67,1.0,0.0,0.0,135.3008614,1.30683607,1690.06838378,1,0,
376,0.0,3.0,1.0,136.5748614,1.35959032,3654.52119005,1,1,
961,0.0,3.0,1.0,174.6508614,1.84123528,9831.74303453,1,4,
1724,2.0,0.0,2.0,135.3008614,1.25698521,1848.14703722,1,8,
213,0.0,3.0,1.0,139.2388614,1.4448851,3672.3180138,1,1,
1902,1.0,1.0,1.0,130.5788614,1.44148907,3346.08393158,1,9,
387,0.0,2.0,0.0,136.1448614,1.46208216,3576.91285485,1,1,
71,1.0,0.0,0.0,130.1408614,1.29312713,1601.57642365,1,0,
32,1.0,0.0,0.0,129.8178614,1.29636731,1791.83553416,1,0,
1740,2.0,0.0,2.0,132.9948614,1.30856114,2065.99875123,1,8,
1716,2.0,0.0,2.0,129.0328614,1.33988404,1740.09897719,1,8,
46,1.0,0.0,0.0,134.8208614,1.27699841,1897.19666116,1,0,
1862,1.0,1.0,1.0,144.9948614,1.58255732,4458.55737099,1,9,
1723,2.0,0.0,2.0,134.0688614,1.24893064,1891.98487864,1,8,
1462,0.0,2.0,0.0,155.8108614,1.76521233,5783.67131227,1,7,
1022,0.0,3.0,1.0,201.7368614,2.12382195,13774.17085242,1,5,
1922,1.0,1.0,1.0,143.0268614,1.61388531,4249.8857926,1,9,
509,0.0,2.0,0.0,181.3928614,2.00859747,9965.91574295,1,2,
636,0.0,3.0,1.0,175.7018614,1.87470459,7955.09645503,1,3,
506,0.0,2.0,0.0,184.3208614,2.06665367,10969.36183574,1,2,
979,0.0,4.0,2.0,164.2148614,1.82401191,7819.85176305,1,4,
1057,0.0,3.0,1.0,183.8148614,1.83100068,11323.38392327,1,5,
90,1.0,0.0,0.0,134.9368614,1.26462445,1611.20856513,1,0,
1590,0.0,3.0,1.0,157.2668614,1.8248978,6479.27448906,1,7,
1759,2.0,0.0,2.0,134.7468614,1.29542463,1750.97816789,1,8,
490,0.0,2.0,0.0,194.1528614,1.96232138,11270.59677389,1,2,
1480,0.0,2.0,0.0,158.7388614,1.73777798,6341.38431625,1,7,
265,0.0,3.0,1.0,142.8268614,1.44449207,3980.19347342,1,1,
1923,1.0,1.0,1.0,138.9068614,1.38108633,3649.43149165,1,9,
350,0.0,2.0,0.0,134.3508614,1.28270977,3345.68538308,1,1,
462,0.0,3.0,0.0,185.2868614,1.94657912,9900.6754659,1,2,
1345,1.0,1.0,1.0,130.8528614,1.43034624,3260.08948999,1,6,
202,0.0,2.0,0.0,130.0848614,1.57623942,3396.47398541,1,1,
1804,1.0,1.0,1.0,166.5468614,1.84848215,6782.34952123,1,9,
1174,0.0,2.0,0.0,181.1428614,1.95669937,10845.71837331,1,5,
1274,1.0,1.0,1.0,134.5988614,1.52122142,3870.75302081,1,6,
1337,1.0,1.0,1.0,148.6988614,1.58319407,4722.32116447,1,6,
725,0.0,3.0,1.0,206.0948614,2.18497063,13448.24886701,1,3,
1910,1.0,1.0,1.0,131.9108614,1.34013465,2746.5139267,1,9,
1367,1.0,1.0,1.0,133.2168614,1.50802474,3542.63811124,1,6,
641,0.0,2.0,0.0,157.5568614,1.60905215,5877.71690528,1,3,
1184,0.0,3.0,1.0,181.5588614,1.99059782,11738.8928881,1,5,
1234,1.0,1.0,1.0,143.0268614,1.61388531,4249.8857926,1,6,
1463,0.0,2.0,0.0,151.6008614,1.77728655,5366.17405215,1,7,
646,0.0,4.0,2.0,183.3108614,1.93253227,9301.73527373,1,3,
844,0.0,3.0,1.0,151.8828614,1.6989292,6699.96983825,1,4,
1913,1.0,1.0,1.0,138.7248614,1.51639468,3861.44976225,1,9,
330,0.0,2.0,0.0,136.1528614,1.49051998,4092.14057881,1,1,
1014,0.0,3.0,1.0,206.0108614,2.1450487,13672.78480308,1,5,
1224,1.0,1.0,1.0,135.1108614,1.38527945,3389.10291275,1,6,
674,0.0,3.0,1.0,172.9328614,2.00329658,10281.39819964,1,3,
801,0.0,3.0,1.0,155.9528614,1.78858971,7817.27599614,1,4,
31,1.0,0.0,0.0,128.4698614,1.30433057,1668.80498477,1,0,
1252,1.0,1.0,1.0,139.2708614,1.62295516,3932.18512815,1,6,
729,0.0,2.0,0.0,172.2528614,1.82232869,8623.00059489,1,3,
1905,1.0,1.0,1.0,143.7368614,1.3731089,3940.94315675,1,9,
275,0.0,2.0,0.0,135.3008614,1.29177986,2295.14781372,1,1,
1227,1.0,1.0,1.0,141.4628614,1.42794667,3822.6186301,1,6,
887,0.0,3.0,1.0,158.1768614,1.76794319,8837.69004848,1,4,
880,0.0,2.0,0.0,153.9588614,1.68799348,6349.39756779,1,4,
1011,0.0,3.0,1.0,191.7708614,1.88229489,11819.86541611,1,5,
