name,GLCM_Pan,Mean_G,Mean_R,Mean_NIR,SD_Plan,is_train,target,prediction
2054,133.34173700000002,207.15555600000002,103.311111,465.288889,14.777794,1,0,
1710,122.83070900000001,222.125,100.0,627.75,30.087113000000002,1,0,
2159,121.331944,202.311111,88.955556,468.4,21.846760999999997,1,0,
600,132.875,242.0,104.0,675.0,45.5,1,0,
2848,116.75873,214.22689100000002,95.621849,549.008403,34.473454,1,0,
3583,116.32696399999999,238.94915299999997,121.033898,545.288136,26.862091999999997,1,0,
395,101.7,227.0,105.0,697.0,38.581860999999996,1,0,
2597,136.05429099999998,201.055556,93.94444399999999,188.333333,13.450268,1,0,
4313,108.48263899999999,369.0,258.166667,472.666667,33.272027,1,0,
2174,140.602679,220.714286,105.57142900000001,666.142857,46.515304,1,0,
3793,124.17820400000001,211.839623,98.814465,481.66981100000004,36.526492,1,0,
460,131.05381200000002,244.428571,117.857143,767.785714,13.035274000000001,1,0,
1733,128.9375,246.666667,122.66666699999999,791.0,20.336064999999998,1,0,
4806,135.650704,237.111111,144.26666699999998,443.68888899999996,15.653407000000001,1,0,
2529,107.81818200000001,276.0,123.0,923.0,20.652977,1,0,
4362,115.891228,220.333333,103.472222,588.361111,25.091484,1,0,
1801,133.724684,206.85,88.05,436.85,30.917633000000002,1,0,
779,133.230663,235.758242,118.494506,445.68131900000003,22.454527,1,0,
3938,122.025052,226.366667,112.566667,643.033333,40.121981,1,0,
4620,117.888158,177.157895,74.94736800000001,340.368421,35.707646000000004,1,0,
1093,120.35160400000001,227.085106,109.53191499999998,568.468085,26.415183000000003,1,0,
3723,114.596525,239.492308,109.03076899999999,720.430769,25.952547,1,0,
738,121.37254899999999,222.5,98.0,638.25,35.034302000000004,1,0,
1437,125.888554,216.333333,101.57142900000001,551.476191,23.093814000000002,1,0,
3991,147.68,220.227273,110.86363600000001,520.363636,20.665978,1,0,
219,139.89557,191.7,78.4,456.3,12.666787,1,0,
2630,114.387795,228.53125,110.90625,526.21875,28.379525,1,0,
3074,137.436937,246.880952,120.547619,599.404762,19.749566,1,0,
3531,119.19012,241.285714,113.047619,744.833333,24.785885999999998,1,0,
2346,130.622651,178.17557299999999,76.137405,262.580153,16.406692,1,0,
3490,134.796,172.5,70.25,211.0,15.057053,1,0,
2472,135.660969,215.63636400000001,91.0,572.454546,40.39311,1,0,
2435,134.90635,195.755102,87.97959200000001,401.21428599999996,21.702064,1,0,
3953,125.518778,226.652273,107.73863600000001,547.613636,33.770196,1,0,
4284,138.32415600000002,182.84507,78.225352,277.28168999999997,15.400929999999999,1,0,
25,140.02603,189.896552,89.24137900000001,561.310345,23.83759,1,1,
1489,131.128,236.0,108.0,740.5,27.693635999999998,1,0,
2405,128.605865,214.66355099999998,99.28971999999999,597.579439,41.044314,1,0,
4674,136.630189,171.53731299999998,71.253731,322.238806,18.31148,1,0,
4029,127.503906,258.0,147.0,491.75,44.813328000000006,1,0,
4669,129.161935,236.783333,132.98333300000002,660.8,21.027125,1,1,
2737,128.781437,194.476191,89.333333,336.952381,10.893007,1,0,
797,124.75892900000001,211.0,99.285714,592.857143,7.941110000000001,1,0,
3377,134.028807,235.327869,109.78688500000001,720.295082,30.939459999999997,1,0,
4377,113.429648,178.52,78.96,209.48,8.504493,1,0,
3384,126.990315,225.23076899999998,103.615385,668.961539,13.906332999999998,1,0,
4604,125.063201,211.290323,98.645161,453.40322599999996,13.298981,1,0,
3256,140.153453,198.408163,86.22449,384.489796,21.952486999999998,1,0,
3064,125.82311299999999,245.62963,120.25925900000001,768.4444440000001,22.959319,1,0,
2189,132.292887,228.133333,109.53333300000001,693.733333,32.824517,1,0,
3254,118.480874,216.26087,96.217391,498.52173899999997,21.642219,1,0,
1142,142.50810800000002,234.68571400000002,123.68571399999999,447.228571,18.223689,1,0,
2356,132.91763999999998,187.543689,80.864078,231.252427,17.218013,1,0,
2934,117.96692900000001,197.65,82.925,308.025,18.612832,1,0,
4220,153.5625,245.333333,121.0,714.666667,19.758788,1,0,
334,137.63738700000002,192.75,85.464286,426.214286,15.259782999999999,1,0,
3481,136.159618,203.673913,90.673913,427.26087,28.279065999999997,1,0,
1048,147.601563,465.125,319.9375,513.1875,25.88549,1,0,
32,135.024485,190.877551,104.55102,270.653061,14.329932000000001,1,1,
2336,129.535009,188.814286,82.485714,214.285714,12.005857,1,0,
3105,135.163551,232.48148199999997,109.703704,720.222222,32.959675,1,0,
1969,131.870155,206.630769,92.261538,462.138462,31.046581,1,0,
2562,133.118943,247.604651,127.674419,557.581395,16.903026,1,0,
2881,112.99373,203.525,94.0,410.5,22.577076,1,0,
42,134.064037,183.463636,95.590909,236.68181800000002,18.003729999999997,1,1,
4309,108.671171,208.571429,96.5,438.428571,19.931515,1,0,
1407,140.800595,210.666667,89.61904799999999,398.952381,28.275209999999998,1,0,
4529,132.738908,188.351351,101.540541,456.35135099999997,16.811419,1,1,
4527,133.73983700000002,207.612903,127.0,495.935484,13.002121,1,1,
320,126.828125,232.75,101.25,636.75,19.702474,1,0,
4231,138.086438,211.428571,103.952381,450.809524,30.466963,1,0,
2217,120.108728,253.555556,131.31746,612.4126980000001,31.681278999999996,1,0,
4638,108.227053,159.76923100000002,73.538462,201.76923100000002,14.892117,1,0,
1041,153.414063,356.5,231.5,359.0,26.129485,1,0,
1890,128.898139,241.859375,112.71875,752.75,29.109153000000003,1,0,
2673,122.80854699999999,266.486487,147.378378,486.527027,16.711578,1,0,
4435,129.84802,204.122449,110.693878,418.244898,23.125304,1,1,
4644,110.28346499999999,223.21875,131.0625,487.4375,18.248288,1,1,
1510,112.80208300000001,213.583333,95.333333,586.5,24.695929,1,0,
462,134.61747,211.571429,94.190476,626.095238,19.419933,1,0,
3848,116.99229299999999,240.51020400000002,114.15306100000001,635.418367,21.341708999999998,1,0,
2915,131.341254,180.614583,80.333333,270.125,22.705368,1,0,
2497,140.616554,208.0,96.243243,448.27027000000004,20.856635999999998,1,0,
425,145.615385,243.615385,115.923077,816.461539,29.460434000000003,1,0,
1942,121.236861,214.933333,98.1,490.67777800000005,27.752658,1,0,
3093,114.424594,249.740741,118.88888899999999,803.37037,44.046583,1,0,
3755,134.119789,217.419708,98.60219000000001,546.416058,30.872028999999998,1,0,
1929,151.25,233.0,112.0,763.0,29.641346000000002,1,0,
804,140.519126,262.82608700000003,159.217391,415.434783,18.423294,1,0,
4199,120.866107,220.304348,97.538462,564.635452,38.78285,1,0,
3157,100.357924,245.47826099999997,114.17391299999998,779.0,18.933772,1,0,
4611,114.231023,221.65789500000002,132.05263200000002,563.894737,36.533406,1,1,
83,113.465116,244.259259,107.55555600000001,735.5185190000001,34.575418,1,0,
1748,107.913793,224.482759,102.931035,724.6206900000001,18.579904,1,0,
1385,141.553623,198.409091,89.545455,444.0,29.20818,1,0,
1535,141.841912,265.941176,119.41176499999999,876.8235289999999,25.681573999999998,1,0,
3635,128.72933600000002,231.93048100000001,122.58823500000001,230.550802,23.437414,1,0,
1292,126.375767,264.048781,124.02439,714.2439019999999,12.21642,1,0,
1151,116.965278,187.833333,76.94444399999999,362.944444,22.956212,1,0,
2342,145.93125,199.9,89.9,476.1,10.309704,1,0,
1517,120.597656,205.4375,91.25,565.8125,15.872539000000002,1,0,
1614,100.899039,206.923077,90.153846,522.615385,12.27351,1,0,
34,124.61100900000001,180.826087,93.434783,242.608696,9.803702000000001,1,1,
1736,119.02678600000002,201.28571399999998,87.07142900000001,529.714286,34.547585999999995,1,0,
1453,127.97176200000001,213.441177,93.38235300000001,449.23529400000007,25.425364000000002,1,0,
3485,140.603448,214.44827599999996,100.0,676.758621,19.090684,1,0,
1206,112.700627,214.025,91.45,603.05,29.392176,1,0,
3987,125.513221,271.884615,154.942308,405.442308,30.611735999999997,1,0,
1874,107.080882,228.35294100000002,110.941177,756.5882349999999,27.213878,1,0,
4822,127.02958100000001,180.71428600000002,79.194805,171.93506499999998,12.660559,1,0,
347,118.0625,195.4,85.8,489.0,15.551206,1,0,
147,122.188153,200.333333,90.0,631.0,22.214999,1,0,
2924,130.205947,203.798246,88.631579,380.885965,22.950643,1,0,
1524,132.38181799999998,210.0,87.85714300000001,489.571429,25.037115,1,0,
3605,134.363504,193.82945700000002,81.837209,371.325581,20.962914,1,0,
2432,138.205314,228.807692,112.53846200000001,559.230769,14.726149,1,0,
3509,122.15087700000001,307.72222200000004,200.0,360.0,36.228058000000004,1,0,
4018,125.626922,231.71200000000002,113.824,602.104,23.805285,1,0,
3822,133.942708,298.083333,167.75,370.083333,64.231785,1,0,
4504,117.063131,183.84,87.16,410.08,20.418266,1,0,
3174,126.86510700000001,220.41614900000002,100.42857099999999,478.36645999999996,21.848371,1,0,
4760,112.452381,217.70270299999999,95.324324,729.351351,17.791915,1,0,
3147,120.33306699999999,265.012658,154.43038,548.6835440000001,13.553197,1,0,
296,124.538206,191.421053,79.368421,299.526316,12.291474000000001,1,0,
1049,127.046875,779.0,601.0,789.0,23.413404,1,0,
2746,123.32992,201.27907,89.813953,374.046512,26.167844,1,0,
776,145.081028,208.28125,108.25,269.90625,20.069581,1,0,
449,71.71875,209.0,97.0,565.0,7.0,1,0,
653,149.854369,202.846154,92.461538,449.692308,14.665501,1,0,
3576,128.341912,234.776471,112.07058799999999,576.8,34.976077000000004,1,0,
646,119.519608,222.6875,103.84375,653.03125,24.34389,1,0,
2438,134.348446,216.092784,101.824742,473.20618600000006,20.151536,1,0,
345,138.664557,210.0,99.0,657.0,42.203790999999995,1,0,
2437,143.708609,220.89473700000002,100.684211,560.631579,20.76781,1,0,
1372,132.158333,217.466667,93.866667,584.866667,17.940147,1,0,
4193,118.826722,227.795367,105.046332,679.27027,28.480199,1,0,
1854,115.93853100000001,225.047619,100.761905,716.976191,27.758146999999997,1,0,
1214,136.377841,209.5,96.772727,461.909091,25.130568,1,0,
3,127.94630900000001,178.36842099999998,92.368421,278.473684,14.977453,1,1,
2464,134.157795,222.151515,98.454545,714.636364,21.503966000000002,1,0,
2091,134.735481,212.29411800000003,96.764706,555.12605,35.760445000000004,1,0,
4272,126.193114,190.972973,82.52895799999999,440.660232,37.656074,1,0,
1627,126.44444399999999,209.333333,92.333333,596.777778,16.758267,1,0,
4445,118.747727,199.39285700000002,121.892857,425.785714,22.476149,1,1,
3742,130.637102,202.537634,91.45698900000001,418.225807,30.380613,1,0,
3719,125.38131000000001,222.047438,102.15939300000001,595.4800759999999,32.53587,1,0,
1940,146.47037,203.352941,94.941176,433.23529400000007,21.154564,1,0,
1646,109.033482,259.892857,122.92857099999999,874.5357140000001,24.538677,1,0,
2791,130.361404,190.533333,87.111111,308.3,21.222210999999998,1,0,
8,131.127161,232.78431400000002,144.588235,563.843137,11.948563,1,1,
2374,150.671875,240.75,122.25,519.25,20.012106,1,0,
2503,131.699198,212.829787,96.021277,512.531915,31.431387,1,0,
4270,126.881119,179.61111100000002,81.833333,319.166667,31.212372,1,0,
1820,117.1875,197.692308,87.461538,510.53846200000004,21.855632,1,0,
4548,132.812222,193.72258100000002,82.62580600000001,342.25161299999996,18.594305,1,0,
398,144.161458,187.666667,88.833333,422.75,16.690607999999997,1,0,
1659,136.32382900000002,228.032258,104.80645200000001,757.3870969999999,28.209304,1,0,
2116,110.101942,251.76923100000002,120.769231,903.0,23.051268,1,0,
1247,122.276151,237.6,115.53333300000001,528.6,36.229760999999996,1,0,
361,113.088136,236.0,100.789474,726.421053,17.156603,1,0,
1037,128.91964299999998,323.71428599999996,223.857143,353.0,10.47251,1,0,
4114,123.857955,314.090909,211.09090899999998,403.818182,30.402839,1,0,
463,119.13089,232.583333,110.33333300000001,675.166667,26.568962,1,0,
618,143.165354,226.25,94.75,611.25,28.902584,1,0,
3028,120.94791699999999,252.333333,109.95833300000001,822.375,25.618969,1,0,
2233,117.559048,210.878788,95.166667,607.515152,22.231486,1,0,
1443,119.603261,221.862069,96.62069,620.293103,25.927761,1,0,
2682,118.94599299999999,226.388889,112.80555600000001,461.30555599999997,36.965815,1,0,
69,141.57423,199.244444,127.33333300000001,364.177778,15.219285999999999,1,1,
3629,131.78356200000002,221.173913,105.26087,584.565217,59.060701,1,0,
349,88.99107099999999,218.428571,103.285714,617.0,9.007933,1,0,
4183,133.658025,274.176471,184.921569,630.54902,37.924894,1,0,
96,132.299304,203.407407,90.0,495.40740700000003,36.943771000000005,1,0,
1359,132.277946,204.71428600000002,88.666667,344.952381,18.466124,1,0,
604,116.65178600000002,248.428571,109.57142900000001,799.714286,29.232356,1,0,
1621,118.536023,233.954546,106.0,740.954546,30.511784999999996,1,0,
548,137.278409,199.363636,86.636364,413.909091,15.423498,1,0,
1420,136.355593,215.0,96.342105,543.368421,23.028481,1,0,
1239,144.720588,212.05882400000002,90.235294,585.294118,20.770621,1,0,
4208,119.568076,240.391389,114.10371799999999,689.823875,28.478583,1,0,
3588,136.86262299999999,238.194313,111.587678,637.796209,27.991615999999997,1,0,
2944,136.981482,217.588235,101.88235300000001,671.0,44.554154,1,0,
2894,122.72290600000001,230.70588199999997,105.35294099999999,736.0,26.378109999999996,1,0,
2607,130.25,256.476923,153.169231,429.707692,23.371272,1,0,
413,124.345875,223.08421099999998,100.010526,665.105263,25.583703,1,0,
3648,107.97894699999999,217.958333,93.583333,677.5,25.557635,1,0,
3172,119.42829499999999,215.46153900000002,98.569231,508.061539,19.52238,1,0,
2869,140.616314,205.761905,92.11904799999999,487.833333,21.153955,1,0,
2127,124.71131000000001,225.380952,101.952381,648.047619,29.953781,1,0,
3466,127.65751100000001,238.328767,126.438356,463.945206,27.257761,1,0,
1828,134.70234299999998,210.272727,95.464646,444.0,25.076082999999997,1,0,
2361,109.36934699999999,215.4,95.96,637.28,33.618660999999996,1,0,
500,135.742647,226.76470600000002,104.70588199999999,754.676471,20.04435,1,0,
1777,100.21875,218.5,95.5,597.5,28.77885,1,0,
2237,128.7745,180.727273,77.325758,311.734849,26.182882,1,0,
3088,133.20521499999998,247.315315,117.477478,851.4054050000001,20.005697,1,0,
218,134.47321399999998,195.78571399999998,85.35714300000001,526.285714,26.266394000000002,1,0,
2196,134.071818,240.043478,113.311594,749.115942,28.715493,1,0,
4090,126.226626,261.5,148.322581,632.120968,22.127469,1,0,
1073,143.927083,400.833333,307.0,425.916667,43.200035,1,0,
2818,120.658065,197.627119,85.254237,340.813559,14.197220000000002,1,0,
4335,125.43524,206.394161,93.05839399999999,512.270073,33.46606,1,0,
3682,137.681497,203.88764,92.37078699999999,372.595506,23.527081,1,0,
3017,130.45055,237.333333,113.96491200000001,775.140351,24.880966,1,0,
3479,129.758621,239.611111,119.86666699999999,522.511111,44.792272,1,0,
964,118.52733500000001,273.89090899999997,166.363636,398.436364,31.399184,1,0,
1790,135.621711,216.36842099999998,99.421053,699.684211,28.712733,1,0,
2504,107.39461899999999,208.14285700000002,92.57142900000001,616.75,30.46527,1,0,
3840,118.091001,250.048,120.416,645.6,22.862446,1,0,
1584,134.304945,181.652174,78.73913,408.217391,12.064728,1,0,
2784,124.678832,308.74285699999996,204.628571,387.48571400000003,7.5886059999999995,1,0,
4071,121.81456999999999,458.657895,392.28947400000004,605.078947,16.140677,1,0,
3267,132.470588,204.61946899999998,91.336283,445.0,34.393625,1,0,
4657,108.86098700000001,233.785714,107.92857099999999,806.428571,19.14419,1,0,
1438,87.3125,227.0,99.0,576.0,10.222524,1,0,
831,124.10416699999999,228.666667,114.33333300000001,344.333333,39.924929999999996,1,0,
143,117.601744,220.954546,103.136364,673.181818,10.249773,1,0,
2156,132.080754,188.93617,75.85106400000001,250.085106,18.165877,1,0,
3956,129.6553,186.942857,76.685714,287.2,13.273735,1,0,
3809,138.63388,221.565217,97.782609,436.434783,20.223982,1,0,
2449,125.77216100000001,234.593023,116.36046499999999,534.081395,26.939238,1,0,
4166,129.73611100000002,391.311111,340.377778,749.244444,31.356461,1,0,
340,115.064039,214.78431400000002,98.92156899999999,662.2352940000001,33.233865,1,0,
1958,129.18645800000002,225.129032,102.44354799999999,661.645161,27.978995,1,0,
4280,131.556434,199.68,90.08,346.491429,27.633039,1,0,
2032,129.251748,250.70370400000002,124.14814799999999,548.962963,25.072623999999998,1,0,
1964,136.61978,196.77193,88.070175,481.26315800000003,21.051973999999998,1,0,
4573,121.179775,180.470588,86.764706,292.352941,11.667577,1,0,
1472,162.22321399999998,209.0,89.85714300000001,622.428571,15.699994,1,0,
2226,131.50215500000002,236.103448,113.96551699999999,599.310345,27.374359000000002,1,0,
253,127.641272,225.364706,100.752941,669.635294,25.894126,1,0,
396,122.04511299999999,217.96,100.2,617.28,19.179739,1,0,
1972,141.65723300000002,205.55,90.45,558.35,40.393193,1,0,
701,133.514349,202.280702,90.45614,467.22807,15.63905,1,0,
1276,124.017857,205.85714299999998,91.285714,460.35714299999995,21.349854999999998,1,0,
2095,133.612637,183.347826,81.13043499999999,285.695652,16.463054,1,0,
1669,137.495599,205.098592,88.732394,527.295775,27.274465000000003,1,0,
86,127.22321399999998,219.428571,100.57142900000001,588.857143,17.274495,1,0,
2391,125.588378,211.23076899999998,100.615385,471.53846200000004,27.395012,1,0,
4816,122.79859499999999,262.77777799999996,129.407407,737.296296,26.681990999999996,1,0,
1988,114.8125,208.5,94.5,474.38888899999995,23.127398,1,0,
4160,134.237994,275.595506,183.483146,465.629214,27.282028000000004,1,0,
4135,133.574977,227.220588,115.42647099999999,450.617647,37.732609000000004,1,0,
3895,133.573864,211.17045499999998,96.784091,559.6022730000001,39.014109000000005,1,0,
2960,120.046575,223.108696,107.304348,659.326087,20.2151,1,0,
2175,124.542553,251.41509399999998,119.754717,914.9433960000001,31.508101,1,0,
276,114.67218500000001,194.157895,87.631579,338.421053,15.188564999999999,1,0,
4480,127.01675300000001,207.244898,97.673469,420.591837,16.118185999999998,1,0,
2847,113.398821,229.4375,102.09375,655.625,35.883873,1,0,
1668,116.61413,218.043478,99.304348,599.2608700000001,26.959607000000002,1,0,
47,119.635551,200.65178600000002,118.82142900000001,312.517857,21.871778,1,1,
1300,137.6,259.75,128.125,692.5,20.303941000000002,1,0,
3932,121.890625,253.40291299999998,148.058252,427.78155300000003,19.0616,1,0,
557,94.5875,195.2,82.6,457.4,23.491275,1,0,
883,111.47916699999999,251.75,116.91666699999999,485.5,23.965687,1,0,
282,121.02083300000001,230.866667,104.266667,605.7,21.819689999999998,1,0,
2735,115.67,216.947368,88.210526,532.210526,38.169762,1,0,
160,132.87378600000002,198.923077,96.153846,549.538462,26.323882,1,0,
2508,112.703125,327.75,204.666667,265.666667,10.22626,1,0,
1170,124.525263,218.033333,94.166667,652.516667,23.042859,1,0,
3749,128.84485800000002,212.929578,96.211268,614.943662,31.116658,1,0,
1815,142.491289,210.444444,93.166667,456.777778,20.682267,1,0,
3343,123.292929,209.928571,94.73214300000001,492.946429,16.683695,1,0,
4544,124.07089199999999,200.728814,119.35593200000001,389.389831,17.663831,1,1,
1638,127.271414,267.262295,126.08196699999999,905.6065570000001,16.580555,1,0,
4143,118.28656699999999,367.619048,299.71428599999996,818.0,45.961583000000005,1,0,
2524,113.50391599999999,235.020833,111.41666699999999,636.166667,25.214281,1,0,
367,99.458333,245.22222200000002,117.777778,788.333333,6.707284,1,0,
4465,123.21466000000001,176.666667,82.5,280.333333,14.863032,1,0,
2041,120.805654,249.944444,123.777778,494.0,21.492821,1,0,
3118,119.527091,210.21495299999998,94.03738299999999,394.700935,22.198219,1,0,
3855,134.244811,230.473684,108.669173,470.849624,23.3246,1,0,
4637,120.258677,229.177083,144.145833,519.885417,19.700349,1,1,
1339,117.780528,223.36842099999998,99.02631600000001,614.81579,33.347993,1,0,
1904,124.59375,210.0,94.0,562.5,56.796909,1,0,
277,140.263258,233.69697000000002,105.18181799999999,717.090909,33.264309000000004,1,0,
2639,134.52981699999998,229.254546,106.872727,590.7818179999999,16.520801000000002,1,0,
1554,124.675,202.0,88.0,591.0,40.627085,1,0,
741,121.81518200000001,235.15789500000002,120.052632,718.789474,21.726453,1,0,
1928,121.995181,208.23076899999998,94.423077,630.442308,25.300852,1,0,
3633,132.25715300000002,192.725275,92.63186800000001,155.945055,13.240915,1,0,
2531,112.011905,257.660377,120.83018899999999,871.377359,28.039234000000004,1,0,
3524,130.61676699999998,173.625,69.625,199.25,10.626425,1,0,
4464,125.94560700000001,173.533333,79.133333,386.333333,12.331351,1,0,
533,136.458333,213.25,92.5,501.0,26.970534000000004,1,0,
3979,135.564055,246.05917200000002,129.147929,532.715976,36.480377000000004,1,0,
3599,101.84375,222.5,103.166667,405.0,22.161654000000002,1,0,
317,113.673077,205.307692,95.692308,550.0769230000001,22.102772,1,0,
3223,121.413596,199.165289,86.214876,391.28099199999997,31.509287,1,0,
4799,104.294069,372.126667,244.0,292.673333,31.274115000000002,1,0,
3769,133.61780100000001,218.9375,115.375,417.458333,27.501484,1,0,
2073,115.848303,220.492064,102.920635,546.5238099999999,20.516682,1,0,
2647,133.814324,222.72631600000003,104.642105,528.010526,24.596525,1,0,
3034,137.698225,237.441861,126.116279,441.62790700000005,16.133938,1,0,
1115,125.94516999999999,227.791667,113.5625,476.041667,16.211653,1,0,
3121,131.704856,243.836364,112.572727,682.15,9.257067999999999,1,0,
3582,139.407609,228.08695699999998,113.56521699999999,471.608696,27.247587,1,0,
3280,104.714286,182.78571399999998,81.785714,281.71428599999996,21.165528,1,0,
4137,126.433393,236.788571,116.00571399999998,565.3771429999999,41.137855,1,0,
1343,116.396768,229.257143,105.4,518.657143,21.955502,1,0,
3456,114.80448700000001,233.512821,116.69230800000001,462.23076900000007,30.519586,1,0,
3824,124.975348,237.201893,112.078864,570.6372240000001,30.3518,1,0,
2243,126.60359299999999,257.09434,118.22641499999999,808.2264150000001,20.945232,1,0,
960,130.5802,211.12,99.04,405.46,19.3089,1,0,
4442,118.730479,171.8,74.2,231.6,13.605057999999998,1,0,
739,113.851701,216.02173900000003,93.26087,554.826087,33.903259000000006,1,0,
3135,113.793333,246.255319,111.89361699999999,676.787234,33.269888,1,0,
1498,116.22203400000001,226.0,105.25675700000001,763.797297,19.838593,1,0,
4144,126.98876399999999,366.571429,304.21428599999996,785.25,33.84891,1,0,
3365,119.73096699999999,214.83125,100.85,535.84375,29.330208000000002,1,0,
2546,134.003937,213.90625,99.21875,427.4375,26.20694,1,0,
3726,132.82674599999999,200.18965500000002,91.12931,365.275862,26.978317999999998,1,0,
149,123.29235,205.695652,91.173913,481.08695700000004,17.804016,1,0,
1712,138.092742,238.45161299999998,106.80645200000001,659.064516,19.524259,1,0,
2025,142.739583,220.611111,100.666667,480.666667,16.753846,1,0,
2404,114.53571399999998,213.333333,97.61904799999999,563.761905,15.453829999999998,1,0,
693,110.822581,195.419355,85.354839,418.483871,30.500507,1,0,
1616,123.20833300000001,238.0,109.0,774.0,24.143092000000003,1,0,
594,141.61160700000002,232.0,111.42857099999999,838.285714,32.737048,1,0,
1061,148.60763899999998,293.444444,204.11111100000002,347.5,44.786186,1,0,
4610,127.99218799999998,199.75,102.75,566.75,36.859319,1,1,
3704,123.47263000000001,278.23404300000004,134.021277,736.446809,20.666881,1,0,
1743,147.21875,224.125,100.375,603.0,24.023101,1,0,
2371,134.67809599999998,196.382114,83.642276,341.780488,22.788477,1,0,
4113,126.820225,251.48718,136.205128,318.74359,39.777504,1,0,
2677,144.197708,245.0,119.954546,595.590909,14.236564000000001,1,0,
1865,143.364583,196.666667,85.333333,388.0,20.177683,1,0,
4509,123.210227,184.75,80.204545,490.31818200000004,28.385508,1,0,
1330,116.66932299999999,265.460317,122.88888899999999,773.873016,16.891648999999997,1,0,
4818,117.109948,1848.9166670000002,1594.583333,1597.333333,16.612412,1,0,
4619,134.30981599999998,198.780488,91.658537,352.02439,20.943452,1,0,
4787,136.189024,235.76190499999998,125.095238,630.142857,19.446187,1,0,
1198,119.345029,255.313954,122.383721,796.27907,19.314808,1,0,
863,136.51796399999998,271.571429,176.333333,392.619048,17.009534,1,0,
732,133.987854,205.903226,91.19354799999999,338.967742,15.174188000000001,1,0,
4428,135.164894,203.805556,114.63888899999999,391.111111,12.834025,1,1,
3664,134.66616499999998,192.952381,80.190476,396.559524,24.36675,1,0,
4561,116.490401,229.916667,153.277778,525.861111,27.463893,1,1,
4237,125.76565500000001,222.63636400000001,102.469697,708.939394,30.525189,1,0,
3414,122.52962099999999,200.08490600000002,92.537736,321.990566,26.635451,1,0,
590,155.525,220.4,102.8,734.2,18.286607,1,0,
1471,174.958333,216.0,98.0,541.0,7.586538000000001,1,0,
2387,118.12419399999999,236.20512799999997,101.923077,654.0,23.504920000000002,1,0,
2882,136.049614,216.14035099999998,96.842105,503.42105300000003,34.28748,1,0,
1082,130.940559,218.111111,95.888889,538.277778,29.570015,1,0,
4588,127.46983600000002,182.217391,88.014493,254.289855,15.525264000000002,1,1,
3433,136.160777,243.75,133.222222,255.833333,7.671647,1,0,
4774,116.84748400000001,249.925,111.875,667.55,15.709153,1,0,
3651,127.80128899999998,194.474684,85.00949399999999,199.588608,19.195894,1,0,
3416,123.931168,220.384615,104.607692,665.4846150000001,21.518485000000002,1,0,
1856,122.426667,230.288889,105.588889,735.511111,28.613870000000002,1,0,
1119,112.31003,224.76190499999998,113.47619099999999,471.47619100000003,20.850075,1,0,
1662,142.10726100000002,214.736842,93.578947,573.342105,31.348865999999997,1,0,
2553,135.536585,252.11363599999999,131.386364,649.159091,16.327359,1,0,
383,111.96456699999999,199.8125,90.875,520.5625,29.570295,1,0,
472,138.90061200000002,208.292683,93.829268,503.365854,23.39847,1,0,
4342,141.345098,180.875,81.5,348.0625,18.213576999999997,1,0,
4773,116.210214,241.54717000000002,117.0,789.2830190000001,19.675183999999998,1,0,
1000,135.148148,309.318182,221.31818199999998,352.204546,36.435632,1,0,
4430,113.80193200000001,202.692308,91.076923,577.230769,37.290162,1,0,
4025,129.687084,237.96748,122.930081,495.185366,33.481881,1,0,
3048,135.124336,251.966387,133.487395,441.06722699999995,22.364968,1,0,
4486,106.359375,198.833333,89.166667,609.333333,16.68499,1,0,
2518,123.519425,308.25,190.295455,206.681818,17.097844,1,0,
3862,135.483072,277.607143,161.246032,198.238095,14.822807000000001,1,0,
2009,155.125,235.0,116.33333300000001,649.0,20.283789000000002,1,0,
4176,118.90243899999999,377.0,300.416667,775.4444440000001,57.804660999999996,1,0,
3890,126.137121,241.58653900000002,112.115385,782.105769,32.560248,1,0,
1912,158.912698,239.25,111.75,748.25,17.902077,1,0,
1459,136.21831,199.11111100000002,88.44444399999999,483.222222,37.046517,1,0,
1477,133.68206999999998,229.823529,103.470588,730.294118,22.92473,1,0,
3861,134.160415,494.08239699999996,346.059925,384.88764,48.084962,1,0,
1715,139.446602,216.846154,100.461539,587.538462,42.473243,1,0,
3208,134.732746,181.093023,78.255814,281.627907,19.538898,1,0,
4450,107.044643,212.47619100000003,125.38095200000001,464.76190499999996,21.262531,1,1,
2859,142.223577,195.096774,86.19354799999999,413.580645,22.530773999999997,1,0,
4296,130.01571299999998,194.41964299999998,83.63392900000001,522.723214,45.918708,1,0,
2796,114.78409099999999,291.636364,165.636364,648.7272730000001,21.986848000000002,1,0,
354,129.471875,206.0,93.55,570.05,24.914051999999998,1,0,
1842,135.257537,187.561644,84.739726,313.49315099999995,25.689231,1,0,
1747,114.11718799999998,247.25,116.875,713.125,27.636027000000002,1,0,
173,118.043544,205.547619,93.166667,625.666667,36.937566,1,0,
2863,140.834118,184.481482,75.87037,316.703704,11.614596,1,0,
1916,122.93723899999999,223.15,103.633333,601.8166669999999,30.382245,1,0,
4645,118.88602900000001,168.0,74.352941,322.411765,18.522594,1,0,
4239,135.52,206.926829,94.756098,497.39024400000005,25.935925,1,0,
899,126.21590900000001,268.363636,161.090909,455.0,27.885539,1,0,
4697,120.01139599999999,224.787879,123.68181799999999,542.560606,26.678355,1,1,
